# Logfile created on Tue Jul 27 18:36:07 +0000 2010 by logger.rb/22285
I, [2010-07-27T18:36:07.857217 #9014]  INFO -- : GET: https://my.rightscale.com/api/acct/2901/deployments.js?filter[]=nickname=MY51-ec2-east-418214-RightImage_Ubuntu_9.10_i386_v4.5&
I, [2010-07-27T18:38:12.027365 #9012]  INFO -- : GET: /api/acct/2901/servers/796343.js?
I, [2010-07-27T18:38:15.894127 #9014]  INFO -- : waiting for server tempserver-MySQL 5.1 EBS v2 (Sprint 19) to go operational, state is bidding
I, [2010-07-27T18:38:15.937954 #9014]  INFO -- : GET: /api/acct/2901/servers/796347.js?
I, [2010-07-27T18:38:17.134155 #9012]  INFO -- : waiting for server tempserver-MySQL 5.1 EBS v2 (Sprint 19) to go operational, state is bidding
I, [2010-07-27T18:38:17.193356 #9012]  INFO -- : GET: /api/acct/2901/servers/796343.js?
I, [2010-07-27T18:38:21.684151 #9014]  INFO -- : waiting for server tempserver-MySQL 5.1 EBS v2 (Sprint 19) to go operational, state is bidding
I, [2010-07-27T18:38:21.715898 #9014]  INFO -- : GET: /api/acct/2901/servers/796347.js?
I, [2010-07-27T18:38:22.354237 #9012]  INFO -- : waiting for server tempserver-MySQL 5.1 EBS v2 (Sprint 19) to go operational, state is bidding
I, [2010-07-27T18:38:22.388433 #9012]  INFO -- : GET: /api/acct/2901/servers/796343.js?
I, [2010-07-27T18:38:26.824176 #9014]  INFO -- : waiting for server tempserver-MySQL 5.1 EBS v2 (Sprint 19) to go operational, state is bidding
I, [2010-07-27T18:38:26.865893 #9014]  INFO -- : GET: /api/acct/2901/servers/796347.js?
I, [2010-07-27T18:38:27.484150 #9012]  INFO -- : waiting for server tempserver-MySQL 5.1 EBS v2 (Sprint 19) to go operational, state is bidding
I, [2010-07-27T18:38:27.555810 #9012]  INFO -- : GET: /api/acct/2901/servers/796343.js?
I, [2010-07-27T18:38:32.684267 #9012]  INFO -- : waiting for server tempserver-MySQL 5.1 EBS v2 (Sprint 19) to go operational, state is bidding
I, [2010-07-27T18:38:32.714229 #9012]  INFO -- : GET: /api/acct/2901/servers/796343.js?
I, [2010-07-27T18:38:32.834134 #9014]  INFO -- : waiting for server tempserver-MySQL 5.1 EBS v2 (Sprint 19) to go operational, state is bidding
I, [2010-07-27T18:38:32.869708 #9014]  INFO -- : GET: /api/acct/2901/servers/796347.js?
I, [2010-07-27T18:38:37.874193 #9012]  INFO -- : waiting for server tempserver-MySQL 5.1 EBS v2 (Sprint 19) to go operational, state is bidding
I, [2010-07-27T18:38:37.950766 #9012]  INFO -- : GET: /api/acct/2901/servers/796343.js?
I, [2010-07-27T18:38:37.974113 #9014]  INFO -- : waiting for server tempserver-MySQL 5.1 EBS v2 (Sprint 19) to go operational, state is bidding
I, [2010-07-27T18:38:38.007981 #9014]  INFO -- : GET: /api/acct/2901/servers/796347.js?
I, [2010-07-27T18:38:43.124145 #9014]  INFO -- : waiting for server tempserver-MySQL 5.1 EBS v2 (Sprint 19) to go operational, state is bidding
I, [2010-07-27T18:38:43.144110 #9012]  INFO -- : waiting for server tempserver-MySQL 5.1 EBS v2 (Sprint 19) to go operational, state is bidding
I, [2010-07-27T18:38:43.178362 #9014]  INFO -- : GET: /api/acct/2901/servers/796347.js?
I, [2010-07-27T18:38:43.209890 #9012]  INFO -- : GET: /api/acct/2901/servers/796343.js?
I, [2010-07-27T18:38:48.294132 #9014]  INFO -- : waiting for server tempserver-MySQL 5.1 EBS v2 (Sprint 19) to go operational, state is bidding
I, [2010-07-27T18:38:48.345627 #9012]  INFO -- : waiting for server tempserver-MySQL 5.1 EBS v2 (Sprint 19) to go operational, state is bidding
I, [2010-07-27T18:38:48.361754 #9014]  INFO -- : GET: /api/acct/2901/servers/796347.js?
I, [2010-07-27T18:38:48.387646 #9012]  INFO -- : GET: /api/acct/2901/servers/796343.js?
I, [2010-07-27T18:38:53.464147 #9014]  INFO -- : waiting for server tempserver-MySQL 5.1 EBS v2 (Sprint 19) to go operational, state is bidding
I, [2010-07-27T18:38:53.494115 #9012]  INFO -- : waiting for server tempserver-MySQL 5.1 EBS v2 (Sprint 19) to go operational, state is bidding
I, [2010-07-27T18:38:53.495020 #9014]  INFO -- : GET: /api/acct/2901/servers/796347.js?
I, [2010-07-27T18:38:53.529031 #9012]  INFO -- : GET: /api/acct/2901/servers/796343.js?
I, [2010-07-27T18:38:58.594128 #9014]  INFO -- : waiting for server tempserver-MySQL 5.1 EBS v2 (Sprint 19) to go operational, state is bidding
I, [2010-07-27T18:38:58.626089 #9014]  INFO -- : GET: /api/acct/2901/servers/796347.js?
I, [2010-07-27T18:38:58.744105 #9012]  INFO -- : waiting for server tempserver-MySQL 5.1 EBS v2 (Sprint 19) to go operational, state is bidding
I, [2010-07-27T18:38:58.778372 #9012]  INFO -- : GET: /api/acct/2901/servers/796343.js?
I, [2010-07-27T18:39:03.784157 #9014]  INFO -- : waiting for server tempserver-MySQL 5.1 EBS v2 (Sprint 19) to go operational, state is bidding
I, [2010-07-27T18:39:03.820003 #9014]  INFO -- : GET: /api/acct/2901/servers/796347.js?
I, [2010-07-27T18:39:03.914116 #9012]  INFO -- : waiting for server tempserver-MySQL 5.1 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T18:39:03.948757 #9012]  INFO -- : GET: /api/acct/2901/servers/796343.js?
I, [2010-07-27T18:39:09.108458 #9012]  INFO -- : waiting for server tempserver-MySQL 5.1 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T18:39:09.121813 #9014]  INFO -- : waiting for server tempserver-MySQL 5.1 EBS v2 (Sprint 19) to go operational, state is bidding
I, [2010-07-27T18:39:09.222060 #9012]  INFO -- : GET: /api/acct/2901/servers/796343.js?
I, [2010-07-27T18:39:09.259492 #9014]  INFO -- : GET: /api/acct/2901/servers/796347.js?
I, [2010-07-27T18:39:14.324123 #9012]  INFO -- : waiting for server tempserver-MySQL 5.1 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T18:39:14.358322 #9012]  INFO -- : GET: /api/acct/2901/servers/796343.js?
I, [2010-07-27T18:39:14.484105 #9014]  INFO -- : waiting for server tempserver-MySQL 5.1 EBS v2 (Sprint 19) to go operational, state is bidding
I, [2010-07-27T18:39:14.513621 #9014]  INFO -- : GET: /api/acct/2901/servers/796347.js?
I, [2010-07-27T18:39:19.474130 #9012]  INFO -- : waiting for server tempserver-MySQL 5.1 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T18:39:19.512996 #9012]  INFO -- : GET: /api/acct/2901/servers/796343.js?
I, [2010-07-27T18:39:19.794232 #9014]  INFO -- : waiting for server tempserver-MySQL 5.1 EBS v2 (Sprint 19) to go operational, state is bidding
I, [2010-07-27T18:39:19.827892 #9014]  INFO -- : GET: /api/acct/2901/servers/796347.js?
I, [2010-07-27T18:39:24.954155 #9014]  INFO -- : waiting for server tempserver-MySQL 5.1 EBS v2 (Sprint 19) to go operational, state is bidding
I, [2010-07-27T18:39:24.988963 #9014]  INFO -- : GET: /api/acct/2901/servers/796347.js?
I, [2010-07-27T18:39:25.334145 #9012]  INFO -- : waiting for server tempserver-MySQL 5.1 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T18:39:25.365578 #9012]  INFO -- : GET: /api/acct/2901/servers/796343.js?
I, [2010-07-27T18:39:30.524132 #9012]  INFO -- : waiting for server tempserver-MySQL 5.1 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T18:39:30.558157 #9012]  INFO -- : GET: /api/acct/2901/servers/796343.js?
I, [2010-07-27T18:39:30.714121 #9014]  INFO -- : waiting for server tempserver-MySQL 5.1 EBS v2 (Sprint 19) to go operational, state is bidding
I, [2010-07-27T18:39:30.745053 #9014]  INFO -- : GET: /api/acct/2901/servers/796347.js?
I, [2010-07-27T18:39:35.694122 #9012]  INFO -- : waiting for server tempserver-MySQL 5.1 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T18:39:35.728411 #9012]  INFO -- : GET: /api/acct/2901/servers/796343.js?
I, [2010-07-27T18:39:35.871037 #9014]  INFO -- : waiting for server tempserver-MySQL 5.1 EBS v2 (Sprint 19) to go operational, state is bidding
I, [2010-07-27T18:39:35.930970 #9014]  INFO -- : GET: /api/acct/2901/servers/796347.js?
I, [2010-07-27T18:39:40.874220 #9012]  INFO -- : waiting for server tempserver-MySQL 5.1 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T18:39:40.909737 #9012]  INFO -- : GET: /api/acct/2901/servers/796343.js?
I, [2010-07-27T18:39:41.124140 #9014]  INFO -- : waiting for server tempserver-MySQL 5.1 EBS v2 (Sprint 19) to go operational, state is bidding
I, [2010-07-27T18:39:41.155657 #9014]  INFO -- : GET: /api/acct/2901/servers/796347.js?
I, [2010-07-27T18:39:46.024128 #9012]  INFO -- : waiting for server tempserver-MySQL 5.1 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T18:39:46.058301 #9012]  INFO -- : GET: /api/acct/2901/servers/796343.js?
I, [2010-07-27T18:39:46.374147 #9014]  INFO -- : waiting for server tempserver-MySQL 5.1 EBS v2 (Sprint 19) to go operational, state is bidding
I, [2010-07-27T18:39:46.412477 #9014]  INFO -- : GET: /api/acct/2901/servers/796347.js?
I, [2010-07-27T18:39:51.184163 #9012]  INFO -- : waiting for server tempserver-MySQL 5.1 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T18:39:51.217973 #9012]  INFO -- : GET: /api/acct/2901/servers/796343.js?
I, [2010-07-27T18:39:51.554151 #9014]  INFO -- : waiting for server tempserver-MySQL 5.1 EBS v2 (Sprint 19) to go operational, state is bidding
I, [2010-07-27T18:39:51.589337 #9014]  INFO -- : GET: /api/acct/2901/servers/796347.js?
I, [2010-07-27T18:39:56.734129 #9014]  INFO -- : waiting for server tempserver-MySQL 5.1 EBS v2 (Sprint 19) to go operational, state is bidding
I, [2010-07-27T18:39:56.768472 #9014]  INFO -- : GET: /api/acct/2901/servers/796347.js?
I, [2010-07-27T18:39:57.164130 #9012]  INFO -- : waiting for server tempserver-MySQL 5.1 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T18:39:57.195087 #9012]  INFO -- : GET: /api/acct/2901/servers/796343.js?
I, [2010-07-27T18:40:01.904123 #9014]  INFO -- : waiting for server tempserver-MySQL 5.1 EBS v2 (Sprint 19) to go operational, state is bidding
I, [2010-07-27T18:40:01.942683 #9014]  INFO -- : GET: /api/acct/2901/servers/796347.js?
